instituicao_id;st_funcionamento_gn;instituicao_name;cnpj_mantenedora;razao_social
23890;10035;FACULDADES INTEGRADAS DE SAÚDE E EDUCAÇÃO DO BRASIL;24707048000100;CENTRO MEDICO E ESTETICO LCM LTDA
1442;10034;FACULDADE DE DIREITO DE TANGARÁ DA SERRA;14793478000120;UNIC EDUCACIONAL LTDA
1076;10035;FACULDADE CATÓLICA DA PARAÍBA;08798779000144;FUNDACAO DE ENSINO SUPERIOR DE CAJAZEIRAS
22992;10035;Faculdade SENAI de Construção;03772576000165;SENAI-SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL
22769;10035;Gaia;08586252000156;DELWIN EDUCACIONAL LTDA
22599;10035;FACULDADE CECAPE;08570938000159;CECAP - CENTRO CARIRIENSE DE POS-GRADUACAO LTDA - ME
21932;10034;Instituto Una de Jataí;03099921000141;FACEB EDUCACAO LTDA
24471;10035;FACULDADE ATENAS VALENÇA;01428030000166;CENTRO EDUCACIONAL HYARTE-ML LTDA
22154;10035;Faculdade de Ciências Jurídicas de Jacobina;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
2241;10035;CENTRO UNIVERSITÁRIO DO SUDESTE MINEIRO;06099229000101;ASSUPERO ENSINO SUPERIOR LTDA.
25453;10035;Faculdade Ésper;34319410000111;PIOVESAN E ROCHA EMPREENDIMENTOS EDUCACIONAIS LTDA
2491;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO DO CECAP;00078694000180;ASSOCIACAO PENINSULA NORTE DE EDUCACAO CIENCIA E CULTURA
22659;10035;Faculdade SEB de Ribeirão Preto;56012628001800;SEB SISTEMA EDUCACIONAL BRASILEIRO LTDA
23123;10035;Faculdade Americas International College;29615702000161;ASSOCIACAO EDUCACIONAL IBS AMERICAS
20099;10035;Faculdade de Direito, Ciências e Tecnologia Santa Maria Mada;20708856000123;FACULDADE DE DIREITO, CIENCIAS E TECNOLOGIAS SANTA MARIA MADALENA LTDA  - ME
23022;10035;Faculdade CETRUS;00395788000182;CETRUS - DIAGNOSTICO LTDA.
22151;10034;Faculdade de Ciências Jurídicas de Rio Branco;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
1840;10035;CENTRO UNIVERSITÁRIO CASTELO BRANCO;27314715000175;FUNDACAO EDUCACIONAL PRESIDENTE CASTELO BRANCO
1656;10035;INSTITUTO DE ENSINO SUPERIOR DE TERESINA;11648433000174;AESPI ENSINO SUPERIOR DO PIAUI LTDA.
23877;10035;INSIDE - Instituto Superior para Integração, Desenvolvimento e Educação;07631378000132;INSTITUTO DE EDUCACAO AVANCADA - IDEA
667;10035;FACULDADES INTEGRADAS DE JACAREPAGUÁ;42343509000187;ASSOCIACAO JACAREPAGUA DE ENSINO SUPERIOR
22533;10035;Faculdade Norte-Sul;28519291000148;INSTITUTO RIOSULENSE DE EDUCACAO SUPERIOR LTDA
2794;10034;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;14793478000120;UNIC EDUCACIONAL LTDA
2582;10035;FACULDADE DE ENSINO SUPERIOR DO CENTRO DO PARANÁ;73206468000100;UB - UCP EDUCACIONAL S.A.
149;10035;FACULDADE DE MEDICINA DE SÃO JOSÉ DO RIO PRETO;46379400000150;ESTADO DE SAO PAULO
4865;10035;FACULDADE PITÁGORAS DE SÃO LUIZ;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
3034;10035;Faculdade Anhanguera de Salvador;03395289000183;IUNI EDUCACIONAL - UNIME SALVADOR LTDA
23894;10035;Faculdade Pitágoras de Belém;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
15958;10035;Hospital de Clínicas de Porto Alegre;87020517000120;HOSPITAL DE CLINICAS DE PORTO ALEGRE
2177;10035;Faculdade Instituto Paulista de Ensino ;47358536000147;FASE EDUCACAO E CULTURA LTDA
605;10035;UNIVERSIDADE MUNICIPAL DE SÃO CAETANO DO SUL;44392215000170;UNIVERSIDADE MUNICIPAL DE SAO CAETANO DO SUL
23002;10035;Faculdade de Tecnologia e Ciências - FTC N. Sra. do Socorro;07714798000182;ORGANIZACAO TECNOLOGICA DE ENSINO LTDA
23383;10035;FACULDADE NACIONAL;29815187000163;AALP ENSINO E EDUCACAO LIMITADA
23798;10035;Faculdade de Ciências e Educação em Saúde;02942309000126;CCE - CENTRO DE CAPACITACAO EDUCACIONAL LTDA.
2054;10035;FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA;24664641000290;ASSOCIACAO EDUCACIONAL DO CONE SUL
26780;10035;ESCOLA NAVAL;00394502000144;COMANDO DA MARINHA
1523;10035;Centro de Ensino Superior CESUL;02756462000169;CESUL - CENTRO SULAMERICANO DE ENSINO SUPERIOR LTDA - EPP
21685;10035;Faculdade Gil Gal;10934894000140;SOBREIRA & LACERDA LIMITADA - ME
5591;10035;FACULDADES INTEGRADAS CAMÕES;01981577000194;INSTITUTO DE ENSINO SUPERIOR CAMOES LTDA
1562;10035;FACULDADE DE ILHA SOLTEIRA;19347410000131;UNIESP S.A
23821;10035;FACULDADE VALE DO SORRISO;24598461000176;CENTRO DE ENSINO SUPERIOR LATINO AMERICANO LTDA - EPP
21850;10035;Instituto Internacional de Estudos em Saude;25531273000193;MED EDUCACIONAL LTDA
22456;10035;FACULDADE REALIZA;14024130000179;REALIZA COMPLEXO EDUCACIONAL EIRELI
22742;10035;FACULDADE MASTER DO PARÁ - FAMAP TUCUMÃ;09265775000163;SOCIEDADE DE ENSINO SUPERIOR MASTER S/S LTDA. - ME
22018;10035;Faculdade de Tecnologia de Sinop;22030224000189;GRID ENSINO LTDA
2355;10035;FACULDADE ANHANGUERA DE MATÃO;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
3182;10035;Faculdade UNIRB - ARAPIRACA;15121017000174;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA
24392;10035;FACULDADE DINÂMICA;01016457000157;J X RODOVALHO EIRELI
22738;10035;FACULDADE PITÁGORAS UNOPAR DE CALDAS NOVAS;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
22764;10035;ESCOLA SUPERIOR DE EDUCAÇÃO;09126059000103;ESJUS - ESCOLA SUPERIOR DE JUSTICA LTDA - ME
25352;10035;Universidade Federal de Rondonópolis;35854176000195;UNIVERSIDADE FEDERAL DE RONDONOPOLIS
17765;10035;Faculdade Santa Maria;15288974000190;S. M. P. GUTERRES - ME
23381;10035;FACULDADE DE GOVERNANÇA, ENGENHARIA E EDUCAÇÃO DE SÃO PAULO;08474057000134;E.E.S.X EMPRESAS DE ENSINO SUPERIOR LTDA
1902;10035;FACULDADE SANTO AGOSTINHO;16403719000103;SOCIEDADE EDUCACIONAL SANTO AGOSTINHO LTDA - EPP
1296;10035;ESCOLA SUPERIOR DE MARKETING;10568061000103;SOCIEDADE RECIFENSE DE ESTUDOS DE CIENCIAS HUMANAS
1828;10035;ESCOLA DA CIDADE - FACULDADE DE ARQUITETURA E URBANISMO;01843613000153;ASSOCIACAO ESCOLA DA CIDADE - ARQUITETURA E URBANISMO
1379;10035;Centro Universitário FAESA;32478380000160;ASSOCIACAO EDUCACIONAL DE VITORIA
5318;10035;FACULDADE GUILHERME GUIMBALA;84711092000108;ASSOCIACAO CATARINENSE DE ENSINO
23264;10035;Faculdade UNA de Conselheiro Lafaiete;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
22775;10035;Faculdade Garça Branca Pantanal;28533383000182;INSTITUTO CREPALDI DE ENSINO LTDA
1554;10035;CENTRO UNIVERSITÁRIO DO VALE DO RIBEIRA;67172676000133;UNISEPE UNIAO DAS INSTITUICOES DE SERVICO, ENSINO E PESQUISA LTDA
22762;10035;Faculdade de Tecnologia e Ciências - FTC Caruaru;07714798000182;ORGANIZACAO TECNOLOGICA DE ENSINO LTDA
507;10035;Faculdade Mais de Ituiutaba ;07242113000142;CENTRO DE EDUCACAO SUPERIOR MAIS EIRELI
924;10034;FACULDADE INTERLAGOS DE EDUCAÇÃO E CULTURA;02608755000107;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.
764;10035;FACULDADE PINHEIRO GUIMARÃES;29242427000188;SOCIEDADE DE ENSINO SUPERIOR PINHEIRO GUIMARAES
1113;10035;CENTRO UNIVERSITÁRIO EURO-AMERICANO;37174034000102;INSTITUTO EURO-AMERICANO DE EDUCACAO, CIENCIA E TECNOLOGIA S.A.
24404;10035;FACULDADE ATENAS CENTRO DE MINAS;01428030000166;CENTRO EDUCACIONAL HYARTE-ML LTDA
19312;10035;Faculdade Múltipla;13354679000169;MULTIPLA EDUCACAO SUPERIOR LTDA
3920;10035;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;03783850000100;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI
23066;10035;FACULDADE METROPOLITANA DE DIAS D'ÀVILA;13653669000124;ASSOCIACAO TECNOLOGICA DE ENSINO E PESQUISA DE CAMACARI
1467;10034;FACULDADE CENECISTA DE VILA VELHA;33621384000119;CAMPANHA NACIONAL DE ESCOLAS DA COMUNIDADE
761;10034;FACULDADE NACIONAL DE CURITIBA;77667822000155;SOCIEDADE PARANAENSE DE ENSINO E INFORMATICA-SPEI
15428;10035;Faculdade UNIRB - NATAL;15121017000174;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA
22787;10035;FACULDADE DE TECNOLOGIA E CIÊNCIAS - FTC CAMAÇARI;07714798000182;ORGANIZACAO TECNOLOGICA DE ENSINO LTDA
23228;10035;Faculdade São Judas de Guarulhos;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
23095;10035;Instituto SOCIESC de Jaraguá do Sul;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
1488;10035;FACULDADE LUSÓFONA DO RIO DE JANEIRO;02828271000165;ASSOCIACAO EDUCACIONAL SOUZA GRAFF S/S LTDA
22946;10035;FACULDADE DE CIÊNCIAS JURÍDICAS DE SANTA MARIA;10837171000123;UNISM - INSTITUTO DE EDUCACAO SANTA MARIA LTDA - ME
22425;10035;FACULDADE ESAMC FRANCA;26667462000150;GRACIOSO EDUCACIONAL LTDA
23973;10035;Centro de Ensino Superior de Altamira;19498813000181;SOCIEDADE EDUCACIONAL SANTO ANTONIO LTDA
22629;10035;Centro de Estudos em Direito e Negócios;07808205000147;CEDIN EDUCACIONAL LTDA - ME
21939;10034;FACULDADE METROPOLITANA DE NOVO HAMBURGO;03819722000160;SOCIEDADE EDUCACIONAL DO VALE DO ITAPOCU S/S LTDA.
22462;10035;FACULDADE UNIRB - CIDADE DE FORTALEZA;15121017000174;UNIDADE REGIONAL BRASILEIRA DE EDUCACAO LTDA
22452;10035;FACULDADE ATITUDE DE EDUCAÇÃO CONTINUADA;10289268000149;RENOVIE GESTAO EMPRESARIAL, EDUCACIONAL E COMERCIAL LTDA
18260;10034;Faculdade Estácio de Imperatriz - ESTÁCIO IMPERATRIZ;03536667000100;SOCIEDADE EDUCACIONAL ATUAL DA AMAZONIA LTDA
23100;10035;Faculdade Pitágoras Unopar de Juazeiro do Norte;03568170000165;UNIAO DE ENSINO UNOPAR LTDA
21891;10035;FACULDADE DO SERTÃO DO ARARIPE;29655729000188;INSTITUTO DE EDUCACAO CCI - COLEGIO E CURSO INTERATIVO LTDA
3847;10035;FACULDADE BAIANA DE DIREITO E GESTÃO;08346085000176;ESCOLA BAIANA DE DIREITO E GESTAO LTDA
4656;10035;FACULDADE ANHANGÜERA DE PIRACICABA;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
23177;10035;Faculdade de Educação Superior de Catalão;05648257000178;BRASIL EDUCACAO S/A
24687;10035;FACULDADE DE MEDICINA ESTÁCIO DE CASTANHAL;02608755000107;IREP SOCIEDADE DE ENSINO SUPERIOR, MEDIO E FUNDAMENTAL LTDA.
22758;10035;Faculdade Una de Itabira;03099921000141;FACEB EDUCACAO LTDA
14169;10034;Faculdade Presidente Antônio Carlos de Itambacuri;17080078000166;FUNDACAO PRESIDENTE ANTONIO CARLOS
24708;10035;INSTITUTO PAV;26889245000105;INSTITUTO PAV PROGRAMA DE APRIMORAMENTO VETERINARIO LTDA
24843;10035;INSTITUTO DE ASSISTÊNCIA MÉDICA AO SERVIDOR PÚBLICO ESTADUAL;60747318000162;INSTITUTO DE ASSISTENCIA MEDICA AO SERVIDOR PUBLICO ESTADUAL
4538;10035;FACULDADE PARQUE;13426838000193;ESCOLA E FACULDADE PARQUE LTDA - ME
4036;10034;FACULDADE DE TECNOLOGIA DE CATALÃO;05373130000193;SOCIEDADE CATALANA DE EDUCACAO LTDA
19879;10035;Faculdade IPESSP;05699346000143;INSTITUTO DE ENSINO E PESQUISA E POS GRADUACAO EM EDUCACAO E SAUDE LTDA - EPP
1678;10034;FACULDADE DE CIÊNCIAS DE WENCESLAU BRAZ;03023569000160;CENTRO EDUCACIONAL DE WENCESLAU BRAZ-CENEBRA LTDA - ME
26759;10035;Hospital Militar de Área de São Paulo;00394452000103;COMANDO DO EXERCITO
1128;10035;UNIVERSIDADE DE ITAÚNA;21256425000136;FUNDACAO UNIVERSIDADE DE ITAUNA
18288;10035;Faculdade Latino-americana;53083077000139;JOVENS DA VERDADE ASSOCIACAO CIVIL
22640;10035;Faculdade Metropolitana de Coari;03817341000142;IME INSTITUTO METROPOLITANO DE ENSINO LTDA
1032;10035;CENTRO UNIVERSITÁRIO SALESIANO DE SÃO PAULO;60463072000105;LICEU CORACAO DE JESUS
23235;10035;Instituto Universitário São Judas de Guarulhos;05648257000178;BRASIL EDUCACAO S/A
23454;10035;FACULDADE IMEPAC DE ITUMBIARA;11010877000180;INSTITUTO DE ADMINISTRACAO & GESTAO EDUCACIONAL LTDA
23175;10035;Escola Superior de Pouso Alegre;03099921000141;FACEB EDUCACAO LTDA
22521;10035;FACULDADES FAMEP Unidade Irará - BA;06326604000109;SOCIEDADE EDUCACIONAL FAMEP LTDA - ME
22405;10035;SVT FACULDADE DE ENSINO SUPERIOR;00467109000133;SVT CONSULTORES LTDA  - ME
1452;10035;FACULDADE PITÁGORAS DO MARANHÃO;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
3784;10034;INSTITUTO DE ENSINO SUPERIOR DO RIO GRANDE DO NORTE;11888849000160;ASPER ENSINO SUPERIOR DA PARAIBA LTDA.
1357;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO DO RIO DE JANEIRO;31608763000143;FUNDACAO DE APOIO A ESCOLA TECNICA DO EST.RIO DE JANEIRO
22264;10035;Faculdade do Vale do Jaguaribe Mossoró;00138864000174;UNIAO DE EDUCACAO E CULTURA VALE DO JAGUARIBE LTDA
20663;10035;FACULDADE INNOVATE DE ANÁPOLIS;22153884000157;INNOVATE EDUCAIONAL LTDA
1810;10035;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO;10882594000165;INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SAO PAULO
22246;10035;Faculdade do Amazonas de Ensino, Pesquisa e Inovação;84489988000194;DIGITRON DA AMAZONIA INDUSTRIA E COMERCIO S. A.
23203;10035;Centro de Ensino Superior SOCIESC de São Bento do Sul;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
24672;10035;FACULDADE DE TECNOLOGIA DE MATÃO;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
15450;10035;Faculdade Única de Ipatinga;32495498000105;FACULDADE UNICA LTDA
25157;10035;Faculdade Luiz Mário Moutinho;19831816000195;INSTITUTO LUIZ MARIO MOUTINHO LTDA
13040;10035;FACULDADE DE CIÊNCIAS MÉDICAS DO PARÁ;07962437000155;IPEC INSTITUTO PARAENSE DE EDUCACAO E CULTURA LTDA
22174;10035;Faculdade - Uninorte  Altamira;01260169000143;FACULDADE UNIAO EDUCACIONAL NORTE DO PARA LTDA  - ME
837;10035;FACULDADE DE CIÊNCIAS HUMANAS DE FORTALEZA;11744984000131;ASSOCIACAO DE ENSINO SUPERIOR DE FORTALEZA-AESF
1206;10034;FACULDADE ADVENTISTA DE FISIOTERAPIA;07114699000160;INSTITUICAO ADVENTISTA NORDESTE BRASILEIRA DE EDUCACAO E ASSISTENCIA SOCIAL
23130;10035;Instituto de Desenvolvimento e Aprendizagem - IDEA São Luiz;29445519000165;IDEA - INSTITUTO DE DESENVOLVIMENTO E APRENDIZAGEM SERVICOS EDUCACIONAIS LTDA
25721;10035;INSTITUTO ESTADUAL CARLOS GOMES;14700157000134;FUNDACAO CARLOS GOMES
1399;10034;FACULDADE ANDREOTTI;03353850000161;INSTITUTO DE EDUCACAO ANDREOTTI
12005;10034;FACULDADE DE TECNOLOGIA INED - UNIDADE VENDA NOVA;05478567000191;ORME SERVICOS EDUCACIONAIS LTDA
14199;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO DO ALTO SÃO FRANCISCO;20150439000108;FUNDACAO EDUCACIONAL DE DIVINOPOLIS - FUNEDI
14236;10034;FACULDADE DE CIÊNCIAS GERENCIAIS;65172579000115;UNIVERSIDADE DO ESTADO DE MINAS GERAIS
2474;10035;CENTRO UNIVERSITÁRIO MARIA MILZA;04920006000138;UNIMAM - UNIDADE DE ENSINO MARIA MILZA LTDA
24677;10035;Faculdade FaCiencia;09038742000180;GUINDANI INSTITUTO DE ENSINO PESQUISA E GESTAO S/S LTDA
410;10035;FACULDADE DE CIÊNCIAS HUMANAS ESUDA;10473817000130;ASSOCIACAO RECIFENSE DE EDUCACAO E CULTURA
1374;10035;FACULDADE DE GUARANTÃ DO NORTE;29095183000158;UNIFAMA - UNIAO DAS FACULDADES DE MATO GROSSO LTDA
3186;10035;FACULDADE DE SÃO ROQUE;19347410000131;UNIESP S.A
4926;10035;FACULDADE DE TECNOLOGIA DE PRAIA GRANDE;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
4023;10035;FACULDADE DE TECNOLOGIA DE MAUÁ;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
5015;10035;INSTITUTO SUPERIOR DE TECNOLOGIA EM HORTICULTURA;31608763000143;FUNDACAO DE APOIO A ESCOLA TECNICA DO EST.RIO DE JANEIRO
1767;10034;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;14793478000120;UNIC EDUCACIONAL LTDA
22996;10035;Faculdade de Tecnologia e Ciências - FTC Parnamirim;07714798000182;ORGANIZACAO TECNOLOGICA DE ENSINO LTDA
4100;10035;FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA;03783850000100;SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI
25348;10035;FACULDADE CRISTÃ DE EDUCAÇÃO SUPERIOR;06179103000147;INSTITUTO COOPERAR DE ESTUDOS, PROJETOS E PESQUISAS EM SEGURANCA, SAUDE, DIGNIDADE, CIDADANIA E EMPREGO
23180;10035;Escola Superior de Catalão;03099921000141;FACEB EDUCACAO LTDA
1830;10035;FACULDADE ANHANGUERA DE PASSO FUNDO;04310392000146;ANHANGUERA EDUCACIONAL PARTICIPACOES S/A
17115;10035;FACULDADE TRÊS MARIAS;14255311000106;CENTRO EDUCACIONAL TRES MARIAS EIRELI
23275;10035;Faculdade de Agronomia UNA de Conselheiro Lafaiete;03099921000141;FACEB EDUCACAO LTDA
22950;10035;Faculdade do Estado do Rio de Janeiro;17813355000100;SOCIEDADE EDUCACIONAL DO ESTADO DO RIO DE JANEIRO - SOERJ LTDA
387;10035;UNIVERSIDADE CATÓLICA DOM BOSCO;03226149000181;MISSAO SALESIANA DE MATO GROSSO
1465;10035;FACULDADE DE RIBEIRÃO PRETO;19347410000131;UNIESP S.A
22314;10035;FACULDADE NOVE DE JULHO GUARULHOS;43374768000138;ASSOCIACAO EDUCACIONAL NOVE DE JULHO
24525;10035;ILUM ESCOLA DE CIÊNCIA;01576817000175;CENTRO NACIONAL DE PESQUISA EM ENERGIA E MATERIAIS
22715;10035;FACULDADE PITÁGORAS UNOPAR DE CANINDÉ;03239470000109;PITAGORAS - SISTEMA DE EDUCACAO SUPERIOR SOCIEDADE LTDA
23162;10034;Centro de Ensino Superior de Contagem;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
1123;10035;INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR;01221872000142;ASSOCIACAO EDUCACIONAL UNYAHNA S/C
22125;10035;Faculdade de Ciências Jurídicas de Bom Jesus da Lapa;38733648000140;EDITORA E DISTRIBUIDORA EDUCACIONAL S/A
152;10035;FACULDADE DE CIÊNCIAS CONTÁBEIS;15239981000100;FUNDACAO VISCONDE DE CAIRU
18696;10035;FACULDADE DYNAMUS DE CAMPINAS ;18572302000108;ZAYN INSTITUTO MINEIRO DE FORMACAO CONTINUADA EIRELI
22592;10035;FACULDADES INTEGRADAS DA AMÉRICA DO SUL;27083171000188;FACULDADES INTEGRADAS DA AMERICA DO SUL LTDA - EPP
5124;10035;FACULDADE FACMIL;19347410000131;UNIESP S.A
38;10035;UNIVERSIDADE DO ESTADO DO PARÁ;34860833000144;UNIVERSIDADE DO ESTADO DO PARA UEP
22975;10035;UNICORP FACULDADES;27069309000194;CENTRO INTEGRADO DE EDUCACAO LTDA - ME
3649;10035;CENTRO UNIVERSITÁRIO CIDADE VERDE;05885457000144;UNIAO MARINGAENSE DE ENSINO LTDA - EPP
23876;10035;FACULDADE MONSENHOR HIPOLITO;06592893000198;INSTITUTO MONSENHOR HIPOLITO
3360;10035;INSTITUTO DE EDUCAÇÃO SUPERIOR PRESIDENTE KENNEDY - CENTRO DE FORMAÇÃO DE PROFISSIONAIS DE EDUCAÇÃO;08241804000194;SECRETARIA DE ESTADO DA EDUCACAO E DA CULTURA
22650;10035;Faculdade Impactos - FACI;19452426000104;CENTRO DE ENSINO IMPACTO BRASIL LTDA
1584;10035;FACULDADE DE TECNOLOGIA DE GUARATINGUETÁ;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
5008;10035;FACULDADES FAMEP;07218082000194;SOCIEDADE DE ENSINO SUPERIOR DO MEDIO PARNAIBA LTDA - ME
1583;10035;FACULDADE DE TECNOLOGIA DE INDAIATUBA;62823257000109;CENTRO ESTADUAL DE EDUCACAO TECNOLOGICA PAULA SOUZA
31;10035;CENTRO DE EDUCAÇÃO TÉCNICA DA UTRAMIG;17319831000123;FUNDACAO DE EDUCACAO PARA O TRABALHO DE MINAS GERAIS
5204;10035;INSTITUTO SUPERIOR DE EDUCAÇÃO ANTONINO FREIRE - ISEAF;07524185000182;INSTITUTO SUPERIOR DE EDUCACAO ANTONINO FREIRE - ISEAF
23776;10035;FACULDADE DE ENSINO SUPERIOR DO LAGO;31832274000170;M & C SOCIEDADE EDUCACIONAL LTDA
492;10035;FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ;19347410000131;UNIESP S.A
3146;10035;FACULDADE DE ODONTOLOGIA DO RECIFE;11526498000147;FUNDACAO ODONTOLOGICA PRESIDENTE CASTELLO BRANCO
22605;10035;Faculdade Alvorada de Saúde;16418115000130;CENTRO EDUCACIONAL ALVORADA LTDA
1248;10035;FACULDADE DE PEDAGOGIA;24630907000100;ASSOCIACAO NOVANDRADINENSE DE EDUCACAO E CULTURA
4371;10034;FACULDADE PADRE ANCHIETA DE CAJAMAR;07286190000102;FACULDADE PADRE ANCHIETA DE CAJAMAR LTDA
1676;10035;CENTRO UNIVERSITÁRIO SÃO MIGUEL;02883040000154;SOCIEDADE CULTURAL E EDUCACIONAL SANTA RITA DE CASSIA LTDA - ME
23202;10035;Faculdade SOCIESC de Educação de São Bento do Sul;05648257000178;BRASIL EDUCACAO S/A
22660;10035;FACULDADE UNYPUBLICA;11227107000193;UNIPUBLICA - UNIAO PARA QUALIFICACAO E DESENVOLVIMENTO PROFISSIONAL LTDA - EPP
12584;10035;SUSTENTARE ESCOLA DE NEGÓCIOS;07770193000109;SUSTENTARE EDUCACIONAL LTDA - EPP
22753;10035;FACULDADE RIO PARNAÍBA;28648047000185;CENTRO DE ENSINO SUPERIOR TIMONENSE LTDA - EPP
23164;10035;Centro de Ensino Superior de Divinópolis;08446503000105;IEDUC - INSTITUTO DE EDUCACAO E CULTURA S/A
3769;10035;FACULDADE MADRE TEREZA;04666494000107;ESCOLA MADRE TEREZA LTDA - ME
207;10035;CENTRO UNIVERSITÁRIO MOURA LACERDA;55985782000157;INSTITUICAO UNIVERSITARIA MOURA LACERDA
11818;10035;Faculdade Inspirar;07109722000128;AX - CENTRO DE ESTUDOS DA SAUDE LTDA. - EPP
24509;10035;FACULDADE ESTÁCIO DE CANINDÉ;03186792000129;UB UNISAOLUIS EDUCACIONAL S.A
12763;10056;FACULDADE SANTA CASA;15153745000168;SANTA CASA DE MISERICORDIA DA BAHIA
23109;10035;FACULDADE DE CIÊNCIAS E TECNOLOGIA DE CHAPECÓ;09411924000155;CEOSP CENTRO DE ENSINO ODONTOLOGICO SMILE PREV LTDA - ME
22566;10035;Faculdade Metropolitana de Itacoatiara;03817341000142;IME INSTITUTO METROPOLITANO DE ENSINO LTDA
22443;10035;Faculdade Alfredo Nasser de Casa Nova;01460690000124;ASSOCIACAO APARECIDENSE DE EDUCACAO
2073;10034;INSTITUTO SUPERIOR DE EDUCAÇÃO PADRÃO;02684686000102;CENTRO DE EDUCACAO E CULTURA DE GOIANIA EIRELI
26489;10035;Escola de Magistratura do Estado do Rio de Janeiro;28538734000148;TRIBUNAL DE JUSTICA DO ESTADO DO RIO DE JANEIRO
21935;10035;Fundação Escola Lince Kempim;11094728000146;FELK - FUNDACAO ESCOLA LINCE KEMPIM LTDA - ME
1559;10035;CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO;27496819000148;UNIAO DE EDUCACAO E CULTURA GILDASIO AMADO
23000;10035;Faculdade de Tecnologia e Ciências - FTC Caucaia;07714798000182;ORGANIZACAO TECNOLOGICA DE ENSINO LTDA
3490;10034;FACULDADE DE ENGENHARIA ELÉTRICA DE CONSELHEIRO LAFAIETE;19722313000181;FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE CONS LAFAIETE
558;10034;FACULDADE DE ARTES DO PARANÁ;77046951000126;SECRET DE EST CIENCIA TECNOLOGIA E ENSINO SUPERIOR SETI
4033;10034;FACULDADE DE TECNOLOGIA FABRAI;05808792000149;ANHANGUERA EDUCACIONAL LTDA
1147;10034;FACULDADE RUY BARBOSA DE PSICOLOGIA;13477369000131;ABEP - ACADEMIA BAIANA DE ENSINO PESQUISA E EXTENSAO LTDA
3982;10034;FACULDADE DE TECNOLOGIA FAMEG - FAMETEC;03819722000160;SOCIEDADE EDUCACIONAL DO VALE DO ITAPOCU S/S LTDA.
4787;10034;ESCOLA AGROTÉCNICA FEDERAL DE SÃO JOÃO EVANGELISTA;00394445018817;MINISTERIO DA EDUCACAO
3313;10034;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE BAMBUÍ;00394445018817;MINISTERIO DA EDUCACAO
3185;10034;CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA DE SÃO VICENTE DO SUL;00394445018817;MINISTERIO DA EDUCACAO
4359;10034;ESCOLA AGROTÉCNICA FEDERAL DE SATUBA;00394445018817;MINISTERIO DA EDUCACAO
4360;10034;ESCOLA AGROTÉCNICA FEDERAL DE MACHADO;00394445018817;MINISTERIO DA EDUCACAO
